from,to,score
Ursus maritimus,Geomys bursarius,0.3653
Didelphis virginiana,Sorex preblei,0.36525
Ursus maritimus,Thomomys talpoides,0.3651
Neovison vison,Urocitellus parryii,0.36495
Ursus arctos,Geomys bursarius,0.3649
Didelphis virginiana,Sorex tundrensis,0.3647
Martes pennanti,Parascalops breweri,0.3642
Lontra canadensis,Scapanus orarius,0.36385
Ursus arctos,Perognathus fasciatus,0.363
Ursus maritimus,Dipodomys ordii,0.36265
Ursus arctos,Thomomys talpoides,0.3626
Lynx canadensis,Mustela nigripes,0.3623
Taxidea taxus,Lepus americanus,0.36135
Ursus arctos,Dipodomys ordii,0.36105
Spilogale putorius,Erethizon dorsatum,0.36085
Ursus arctos,Perognathus parvus,0.36065
Ursus maritimus,Perognathus parvus,0.36045
Didelphis virginiana,Didelphis virginiana,0.35905
Mustela frenata,Erethizon dorsatum,0.35885
Spilogale putorius,Scapanus orarius,0.35865
Taxidea taxus,Erethizon dorsatum,0.35845
Mustela frenata,Urocitellus richardsonii,0.3566
Lynx canadensis,Marmota monax,0.3552
Urocyon cinereoargenteus,Mustela nigripes,0.3543
Puma concolor,Marmota monax,0.35415
Didelphis virginiana,Cryptotis parva,0.35365
Procyon lotor,Marmota monax,0.3519
Didelphis virginiana,Microtus longicaudus,0.35175
Didelphis virginiana,Blarina brevicauda,0.3516
Lynx rufus,Martes pennanti,0.3513
Vulpes velox,Lontra canadensis,0.35105
Neovison vison,Erethizon dorsatum,0.3505
Spilogale putorius,Tamiasciurus hudsonicus,0.34935
Procyon lotor,Marmota flaviventris,0.34745
Mustela frenata,Urocitellus columbianus,0.3474
Mephitis mephitis,Marmota monax,0.34735
Mustela frenata,Neurotrichus gibbsii,0.3469
Neurotrichus gibbsii,Peromyscus leucopus,0.3464
Ursus americanus,Odocoileus virginianus,0.34615
Neurotrichus gibbsii,Peromyscus keeni,0.34605
Puma concolor,Lepus arcticus,0.3449
Vulpes vulpes,Ovis dalli,0.3448
Lynx rufus,Antilocapra americana,0.3444
Puma concolor,Glaucomys volans,0.34425
Mephitis mephitis,Marmota flaviventris,0.34355
Neurotrichus gibbsii,Reithrodontomys megalotis,0.34345
Spilogale putorius,Sciurus niger,0.34315
Martes americana,Sylvilagus floridanus,0.34305
Didelphis virginiana,Microtus ochrogaster,0.3427
Puma concolor,Glaucomys sabrinus,0.34265
Neurotrichus gibbsii,Onychomys leucogaster,0.3425
Lynx canadensis,Lepus arcticus,0.34205
Neurotrichus gibbsii,Neotoma cinerea,0.3417
Neurotrichus gibbsii,Peromyscus maniculatus,0.34145
Martes pennanti,Erethizon dorsatum,0.34115
Spilogale putorius,Tamiasciurus douglasii,0.3411
Didelphis virginiana,Microtus chrotorrhinus,0.34095
Vulpes lagopus,Ursus americanus,0.34095
Gulo gulo,Sylvilagus floridanus,0.34085
Didelphis virginiana,Lemmiscus curtatus,0.3406
Neurotrichus gibbsii,Microtus richardsoni,0.33995
Lynx canadensis,Glaucomys volans,0.33925
Vulpes vulpes,Oreamnos americanus,0.33915
Lynx canadensis,Glaucomys sabrinus,0.3391
Didelphis virginiana,Microtus pinetorum,0.33885
Martes americana,Erethizon dorsatum,0.33835
Neovison vison,Neurotrichus gibbsii,0.33775
Procyon lotor,Erethizon dorsatum,0.3372
Didelphis virginiana,Microtus xanthognathus,0.3371
Urocyon cinereoargenteus,Mephitis mephitis,0.33525
Martes americana,Parascalops breweri,0.3347
Didelphis virginiana,Microtus richardsoni,0.33465
Gulo gulo,Erethizon dorsatum,0.33455
Urocyon cinereoargenteus,Spilogale putorius,0.33445
Lynx canadensis,Marmota vancouverensis,0.33345
Mephitis mephitis,Erethizon dorsatum,0.33345
Spilogale putorius,Odocoileus hemionus,0.33335
Martes pennanti,Neurotrichus gibbsii,0.33315
Mephitis mephitis,Tamiasciurus hudsonicus,0.33255
Gulo gulo,Parascalops breweri,0.33175
Puma concolor,Marmota vancouverensis,0.3311
Neovison vison,Scapanus orarius,0.331
Lynx rufus,Glaucomys sabrinus,0.3297
Puma concolor,Marmota flaviventris,0.3297
Lynx canadensis,Marmota flaviventris,0.3294
Lynx rufus,Glaucomys volans,0.32935
Martes americana,Neurotrichus gibbsii,0.32935
Mustela frenata,Urocitellus parryii,0.3281
Didelphis virginiana,Phenacomys ungava,0.32745
Gulo gulo,Neurotrichus gibbsii,0.32745
Didelphis virginiana,Phenacomys intermedius,0.3272
Puma concolor,Dicrostonyx groenlandicus,0.3271
Procyon lotor,Tamiasciurus hudsonicus,0.32705
Mephitis mephitis,Sciurus niger,0.32415
Lynx rufus,Dama dama,0.32375
Lynx canadensis,Dicrostonyx groenlandicus,0.3237
Ursus maritimus,Aplodontia rufa,0.323
Procyon lotor,Sciurus niger,0.32275
Urocyon cinereoargenteus,Procyon lotor,0.3227
Didelphis virginiana,Onychomys leucogaster,0.32185
Didelphis virginiana,Peromyscus keeni,0.3218
Mephitis mephitis,Tamiasciurus douglasii,0.32025
Procyon lotor,Tamiasciurus douglasii,0.32015
Didelphis virginiana,Reithrodontomys megalotis,0.3198
Didelphis virginiana,Peromyscus maniculatus,0.3195
Didelphis virginiana,Microtus oregoni,0.3172
Didelphis virginiana,Peromyscus leucopus,0.31705
Vulpes vulpes,Dama mesopotamica,0.3166
Didelphis virginiana,Neotoma cinerea,0.31605
Spilogale putorius,Callospermophilus saturatus,0.3151
Didelphis virginiana,Microtus pennsylvanicus,0.3147
Spilogale putorius,Lepus arcticus,0.31455
Didelphis virginiana,Microtus montanus,0.3139
Ursus arctos,Aplodontia rufa,0.31345
Lynx rufus,Urocitellus columbianus,0.31245
Lynx rufus,Ictidomys tridecemlineatus,0.3123
Martes pennanti,Scapanus orarius,0.3114
Lynx rufus,Urocitellus richardsonii,0.3108
Spilogale putorius,Callospermophilus lateralis,0.31075
Lynx rufus,Marmota broweri,0.31005
Mustela nigripes,Marmota monax,0.30825
Puma concolor,Mustela subpalmata,0.3053
Puma concolor,Neurotrichus gibbsii,0.30515
Mustela erminea,Microtus longicaudus,0.30505
Mustela erminea,Sorex haydeni,0.30435
Didelphis virginiana,Myodes gapperi,0.3043
Lynx rufus,Myodes rutilus,0.30335
Ursus maritimus,Erethizon dorsatum,0.30265
Ursus arctos,Erethizon dorsatum,0.3026
Lynx canadensis,Neurotrichus gibbsii,0.30195
Taxidea taxus,Marmota broweri,0.3011
Didelphis virginiana,Myodes rutilus,0.3009
Urocyon cinereoargenteus,Urocyon cinereoargenteus,0.29945
Urocyon cinereoargenteus,Vulpes velox,0.2991
Lynx canadensis,Mustela subpalmata,0.29785
Didelphis virginiana,Dicrostonyx hudsonius,0.29765
Spilogale putorius,Aplodontia rufa,0.29635
Lynx rufus,Marmota monax,0.29475
Didelphis virginiana,Castor canadensis,0.29355
Didelphis virginiana,Dicrostonyx richardsoni,0.2929
Didelphis virginiana,Dicrostonyx nunatakensis,0.2926
Mephitis mephitis,Callospermophilus saturatus,0.29245
Procyon lotor,Callospermophilus saturatus,0.2921
Didelphis virginiana,Dicrostonyx groenlandicus,0.28885
Mephitis mephitis,Callospermophilus lateralis,0.2873
Ursus americanus,Odocoileus hemionus,0.28725
Lynx rufus,Procyon lotor,0.287
Procyon lotor,Callospermophilus lateralis,0.287
Martes americana,Scapanus orarius,0.28635
Mustela nigripes,Marmota flaviventris,0.28625
Mustela subpalmata,Marmota monax,0.2862
Lontra canadensis,Erethizon dorsatum,0.28475
Lynx rufus,Mephitis mephitis,0.28365
Lynx rufus,Urocitellus parryii,0.2836
Mustela erminea,Microtus richardsoni,0.28305
Neurotrichus gibbsii,Lemmiscus curtatus,0.28145
Neurotrichus gibbsii,Microtus ochrogaster,0.28115
Neurotrichus gibbsii,Didelphis virginiana,0.28045
Spilogale putorius,Napaeozapus insignis,0.27955
Gulo gulo,Scapanus orarius,0.2793
Neurotrichus gibbsii,Microtus xanthognathus,0.2783
Spilogale putorius,Rangifer tarandus,0.27715
Didelphis virginiana,Neurotrichus gibbsii,0.27695
Mephitis mephitis,Aplodontia rufa,0.2762
Lynx rufus,Lontra canadensis,0.2758
Procyon lotor,Aplodontia rufa,0.27575
Neurotrichus gibbsii,Microtus chrotorrhinus,0.2754
Lynx rufus,Marmota caligata,0.27495
Mephitis mephitis,Odocoileus virginianus,0.27345
Mustela erminea,Microtus ochrogaster,0.27345
Lynx rufus,Neurotrichus gibbsii,0.2723
Didelphis virginiana,Tamiasciurus hudsonicus,0.26935
Procyon lotor,Lepus arcticus,0.2685
Didelphis virginiana,Geomys bursarius,0.2673
Vulpes velox,Mustela erminea,0.26695
Lynx rufus,Dicrostonyx nunatakensis,0.26605
Mustela erminea,Microtus chrotorrhinus,0.26605
Puma concolor,Odocoileus hemionus,0.2659
Mustela erminea,Microtus xanthognathus,0.26575
Mephitis mephitis,Lepus arcticus,0.2656
Mustela erminea,Lemmiscus curtatus,0.26525
Procyon lotor,Odocoileus virginianus,0.265
Didelphis virginiana,Perognathus fasciatus,0.2648
Didelphis virginiana,Tamiasciurus douglasii,0.2642
Ursus americanus,Scapanus townsendii,0.26395
Martes americana,Marmota broweri,0.2639
Lontra canadensis,Lepus americanus,0.26375
Didelphis virginiana,Dipodomys ordii,0.26265
Lynx canadensis,Odocoileus hemionus,0.2625
Didelphis virginiana,Sciurus niger,0.26245
Mustela nigripes,Neurotrichus gibbsii,0.2623
Didelphis virginiana,Thomomys talpoides,0.26195
Vulpes lagopus,Canis rufus,0.26135
Ursus maritimus,Neurotrichus gibbsii,0.2613
Urocyon cinereoargenteus,Mustela subpalmata,0.26125
Neurotrichus gibbsii,Phenacomys ungava,0.26035
Taxidea taxus,Marmota caligata,0.2601
Puma concolor,Mustela erminea,0.25985
Gulo gulo,Marmota broweri,0.2595
Neurotrichus gibbsii,Phenacomys intermedius,0.2589
Procyon lotor,Ochotona princeps,0.2573
Mustela subpalmata,Neurotrichus gibbsii,0.2568
Ursus arctos,Neurotrichus gibbsii,0.2568
Mustela nigripes,Aplodontia rufa,0.2561
Mustela erminea,Microtus pinetorum,0.2558
Didelphis virginiana,Perognathus parvus,0.2555
Mustela erminea,Sorex hoyi,0.2543
Procyon lotor,Ochotona collaris,0.25365
Spilogale putorius,Scapanus townsendii,0.2536
Lynx canadensis,Mustela erminea,0.25295
Lynx rufus,Marmota flaviventris,0.25295
Martes pennanti,Marmota broweri,0.2517
Puma concolor,Dipodomys ordii,0.2509
Mustela subpalmata,Marmota flaviventris,0.2503
Spilogale putorius,Lepus europaeus,0.2498
Didelphis virginiana,Tamias amoenus,0.2491
Spilogale putorius,Antilocapra americana,0.24825
Mustela subpalmata,Aplodontia rufa,0.24805
Mephitis mephitis,Ochotona princeps,0.24755
Didelphis virginiana,Erethizon dorsatum,0.2474
Puma concolor,Geomys bursarius,0.24675
Spilogale putorius,Ochotona princeps,0.24675
Spilogale putorius,Ochotona collaris,0.2464
Procyon lotor,Scapanus townsendii,0.24625
Mephitis mephitis,Ochotona collaris,0.24595
Lynx canadensis,Geomys bursarius,0.2456
Lynx rufus,Dicrostonyx richardsoni,0.2456
Mephitis mephitis,Scapanus townsendii,0.2453
Didelphis virginiana,Callospermophilus saturatus,0.24495
Spilogale putorius,Sylvilagus nuttallii,0.24475
Lynx canadensis,Dipodomys ordii,0.24465
Lynx rufus,Spilogale putorius,0.24415
Puma concolor,Perognathus parvus,0.24225
Puma concolor,Thomomys talpoides,0.24215
Lynx canadensis,Thomomys talpoides,0.24125
Neovison vison,Marmota broweri,0.2412
Lynx rufus,Poliocitellus franklinii,0.24115
Lynx rufus,Neovison vison,0.2403
Mustela erminea,Sorex vagrans,0.24025
Ursus maritimus,Sorex maritimensis,0.24
Didelphis virginiana,Condylura cristata,0.23995
Mustela frenata,Marmota broweri,0.23995
Puma concolor,Perognathus fasciatus,0.23995
Didelphis virginiana,Callospermophilus lateralis,0.2397
Lynx rufus,Dipodomys ordii,0.2394
Ursus americanus,Ictidomys tridecemlineatus,0.23905
Lynx canadensis,Perognathus parvus,0.2388
Ursus americanus,Mustela frenata,0.2388
Didelphis virginiana,Lepus americanus,0.2385
Mustela erminea,Sorex cinereus,0.23845
Lynx canadensis,Perognathus fasciatus,0.23795
Mephitis mephitis,Odocoileus hemionus,0.2378
Mustela erminea,Sorex dispar,0.23715
Vulpes vulpes,Canis rufus,0.2366
Puma concolor,Sorex maritimensis,0.23645
Mustela erminea,Sorex rohweri,0.23605
Lynx rufus,Geomys bursarius,0.2356
Ursus americanus,Rangifer tarandus,0.23515
Mustela erminea,Sorex monticolus,0.2344
Mustela erminea,Sorex preblei,0.23405
Procyon lotor,Odocoileus hemionus,0.23325
Mustela erminea,Sorex palustris,0.2328
Didelphis virginiana,Tamias townsendii,0.2319
Mustela erminea,Sorex ugyunak,0.2319
Lynx canadensis,Sorex maritimensis,0.23175
Spilogale putorius,Dama dama,0.23175
Mustela erminea,Sorex fumeus,0.2315
Spilogale putorius,Lepus townsendii,0.2307
Mustela nigripes,Condylura cristata,0.2305
Lynx rufus,Thomomys talpoides,0.2297
Didelphis virginiana,Sylvilagus nuttallii,0.2292
Gulo gulo,Marmota caligata,0.2282
Martes americana,Marmota caligata,0.2278
Lynx rufus,Cervus elaphus,0.22775
Lynx rufus,Perognathus fasciatus,0.2277
Lontra canadensis,Marmota broweri,0.2273
Lynx rufus,Perognathus parvus,0.22725
Spilogale putorius,Tamias striatus,0.2272
Mustela erminea,Sorex bendirii,0.22675
Ursus maritimus,Cryptotis parva,0.22515
Spilogale putorius,Tamias minimus,0.22495
Procyon lotor,Lepus europaeus,0.22405
Mustela frenata,Aplodontia rufa,0.2229
Erethizon dorsatum,Sorex maritimensis,0.22275
Ursus maritimus,Blarina brevicauda,0.2215
Ursus americanus,Ochotona princeps,0.22055
Didelphis virginiana,Parascalops breweri,0.2205
Neurotrichus gibbsii,Myodes gapperi,0.2181
Ursus arctos,Cryptotis parva,0.21765
Mephitis mephitis,Lepus europaeus,0.21715
Mustela subpalmata,Condylura cristata,0.21695
Procyon lotor,Sylvilagus nuttallii,0.21655
Neurotrichus gibbsii,Myodes rutilus,0.21615
Didelphis virginiana,Zapus princeps,0.2161
Martes pennanti,Marmota caligata,0.2161
Lynx rufus,Castor canadensis,0.21565
Neovison vison,Aplodontia rufa,0.21435
Mephitis mephitis,Sylvilagus nuttallii,0.2143
Martes americana,Aplodontia rufa,0.21415
Geomys bursarius,Sorex maritimensis,0.2136
Urocyon cinereoargenteus,Vulpes vulpes,0.21335
Didelphis virginiana,Zapus trinotatus,0.21245
Vulpes lagopus,Antilocapra americana,0.2123
Ursus arctos,Blarina brevicauda,0.21205
Martes pennanti,Aplodontia rufa,0.2119
Mustela nigripes,Tamiasciurus hudsonicus,0.21175
Lynx rufus,Dama mesopotamica,0.2117
Vulpes lagopus,Bison bison,0.2112
Mustela nigripes,Callospermophilus saturatus,0.211
Mustela erminea,Phenacomys ungava,0.2108
Ursus americanus,Antilocapra americana,0.21075
Perognathus fasciatus,Sorex maritimensis,0.21065
Ursus americanus,Ochotona collaris,0.21005
Didelphis virginiana,Scapanus orarius,0.21
Didelphis virginiana,Urocitellus columbianus,0.2096
Spilogale putorius,Sylvilagus floridanus,0.2087
Gulo gulo,Aplodontia rufa,0.2086
Spilogale putorius,Sylvilagus transitionalis,0.20855
Taxidea taxus,Antrozous pallidus,0.20815
Puma concolor,Mephitis mephitis,0.20755
Dipodomys ordii,Sorex maritimensis,0.2075
Didelphis virginiana,Sylvilagus floridanus,0.20745
Puma concolor,Erethizon dorsatum,0.20725
Lynx canadensis,Erethizon dorsatum,0.20605
Mustela erminea,Phenacomys intermedius,0.2059
Didelphis virginiana,Urocitellus richardsonii,0.20585
Vulpes velox,Ursus americanus,0.20555
Spilogale putorius,Cervus elaphus,0.20545
Mustela nigripes,Callospermophilus lateralis,0.20505
Lynx canadensis,Mephitis mephitis,0.20485
Puma concolor,Procyon lotor,0.2048
Lynx canadensis,Procyon lotor,0.20465
Didelphis virginiana,Lepus arcticus,0.20275
Ursus maritimus,Sorex vagrans,0.20275
Didelphis virginiana,Urocitellus parryii,0.20225
Perognathus parvus,Sorex maritimensis,0.20205
Procyon lotor,Napaeozapus insignis,0.2014
Ursus americanus,Poliocitellus franklinii,0.20135
Neovison vison,Marmota caligata,0.2013
Ursus maritimus,Sorex rohweri,0.2009
Lynx rufus,Erethizon dorsatum,0.20085
Lynx rufus,Dicrostonyx hudsonius,0.20025
Ursus maritimus,Sorex monticolus,0.1998
Ursus maritimus,Sorex dispar,0.19955
Didelphis virginiana,Odocoileus virginianus,0.1993
Didelphis virginiana,Sylvilagus transitionalis,0.19885
Ursus maritimus,Sorex fumeus,0.19885
Didelphis virginiana,Ochotona collaris,0.19875
Didelphis virginiana,Ochotona princeps,0.19865
Mustela frenata,Marmota caligata,0.19825
Ursus maritimus,Sorex cinereus,0.19765
Thomomys talpoides,Sorex maritimensis,0.1974
Didelphis virginiana,Lepus europaeus,0.1966
Mephitis mephitis,Napaeozapus insignis,0.19565
Taxidea taxus,Corynorhinus townsendii,0.19495
Spilogale putorius,Dama mesopotamica,0.1949
Erethizon dorsatum,Didelphis virginiana,0.1948
Mephitis mephitis,Rangifer tarandus,0.19405
Ursus americanus,Dama dama,0.19255
Ursus americanus,Glaucomys volans,0.1924
Didelphis virginiana,Scapanus townsendii,0.19205
Ursus arctos,Sorex vagrans,0.19185
Didelphis virginiana,Odocoileus hemionus,0.19155
Mephitis mephitis,Lepus townsendii,0.19155
Procyon lotor,Lepus townsendii,0.1915
Taxidea taxus,Lasiurus borealis,0.19145
Procyon lotor,Rangifer tarandus,0.1914
Ursus americanus,Glaucomys sabrinus,0.19125
Mephitis mephitis,Tamias striatus,0.19095
Ursus maritimus,Sorex preblei,0.19095
Ursus arctos,Sorex dispar,0.1908
Spilogale putorius,Scalopus aquaticus,0.1902
Mustela nigripes,Tamiasciurus douglasii,0.18955
Lontra canadensis,Tamiasciurus hudsonicus,0.1894
Didelphis virginiana,Marmota broweri,0.1893
Ursus arctos,Sorex fumeus,0.1892
Ursus maritimus,Sorex palustris,0.1892
Puma concolor,Rangifer tarandus,0.1886
Geomys bursarius,Didelphis virginiana,0.18835
Ursus arctos,Sorex rohweri,0.1883
Ursus arctos,Sorex monticolus,0.18795
Perognathus fasciatus,Didelphis virginiana,0.1878
Ursus arctos,Sorex cinereus,0.18775
Lynx canadensis,Martes americana,0.18735
Mustela nigripes,Sciurus niger,0.1872
Lontra canadensis,Marmota caligata,0.18655
Neurotrichus gibbsii,Neurotrichus gibbsii,0.1859
Puma concolor,Martes americana,0.1856
Dipodomys ordii,Didelphis virginiana,0.1853
Vulpes velox,Rangifer tarandus,0.1849
Procyon lotor,Tamias minimus,0.18455
Procyon lotor,Tamias striatus,0.1842
Mephitis mephitis,Tamias minimus,0.18395
Lynx canadensis,Rangifer tarandus,0.1839
Ursus maritimus,Sorex ugyunak,0.1838
Didelphis virginiana,Marmota caligata,0.18335
Mustela subpalmata,Callospermophilus saturatus,0.18315
Didelphis virginiana,Antilocapra americana,0.183
Didelphis virginiana,Rangifer tarandus,0.183
Didelphis virginiana,Dama dama,0.1825
Didelphis virginiana,Scalopus aquaticus,0.18245
Lynx canadensis,Spilogale putorius,0.18225
Puma concolor,Mustela nivalis,0.18175
Ursus arctos,Sorex preblei,0.1817
Puma concolor,Spilogale putorius,0.1816
Lontra canadensis,Callospermophilus saturatus,0.18155
Thomomys talpoides,Didelphis virginiana,0.1813
Lontra canadensis,Aplodontia rufa,0.18125
Procyon lotor,Sylvilagus floridanus,0.18065
Procyon lotor,Scalopus aquaticus,0.1806
Puma concolor,Ovis dalli,0.18035
Lynx rufus,Marmota vancouverensis,0.1799
Ursus americanus,Tamias striatus,0.1796
Perognathus parvus,Didelphis virginiana,0.17955
Urocyon cinereoargenteus,Alces alces,0.17955
Procyon lotor,Sylvilagus transitionalis,0.17935
Ursus maritimus,Sorex bendirii,0.17915
Mustela erminea,Ondatra zibethicus,0.17875
Ursus americanus,Scalopus aquaticus,0.17865
Ursus arctos,Sorex maritimensis,0.17865
Didelphis virginiana,Lepus townsendii,0.17845
Mustela subpalmata,Callospermophilus lateralis,0.178
Taxidea taxus,Pipistrellus subflavus,0.178
Ursus americanus,Tamias minimus,0.17745
Didelphis virginiana,Marmota monax,0.17725
Urocyon cinereoargenteus,Ursus americanus,0.1772
Mustela erminea,Cryptotis parva,0.17705
Mephitis mephitis,Scalopus aquaticus,0.17665
Erethizon dorsatum,Sorex arcticus,0.1764
Ursus arctos,Sorex palustris,0.17635
Didelphis virginiana,Aplodontia rufa,0.17625
Mustela erminea,Blarina brevicauda,0.17615
Ursus americanus,Cynomys ludovicianus,0.17605
Taxidea taxus,Lasiurus cinereus,0.1756
Mephitis mephitis,Sylvilagus floridanus,0.17525
Taxidea taxus,Ochotona princeps,0.17495
Ursus americanus,Martes pennanti,0.1748
Didelphis virginiana,Dama mesopotamica,0.1745
Didelphis virginiana,Marmota vancouverensis,0.1745
Lontra canadensis,Callospermophilus lateralis,0.1745
Mephitis mephitis,Sylvilagus transitionalis,0.17445
Lynx canadensis,Ovis dalli,0.17435
Mustela frenata,Scapanus townsendii,0.1741
Lynx canadensis,Mustela nivalis,0.1739
Didelphis virginiana,Marmota flaviventris,0.1737
Puma concolor,Antilocapra americana,0.1735
Ursus arctos,Sorex ugyunak,0.1734
Didelphis virginiana,Cervus elaphus,0.17315
Didelphis virginiana,Mustela nigripes,0.17315
Vulpes velox,Alces alces,0.17235
Lynx canadensis,Antilocapra americana,0.17205
Spilogale putorius,Glaucomys volans,0.17175
Puma concolor,Dama dama,0.1707
Didelphis virginiana,Mustela frenata,0.17055
Erethizon dorsatum,Microtus townsendii,0.1703
Mustela subpalmata,Tamiasciurus hudsonicus,0.17
Martes americana,Marmota vancouverensis,0.1696
Ursus arctos,Sorex bendirii,0.1693
Didelphis virginiana,Ictidomys tridecemlineatus,0.1686
Didelphis virginiana,Ovis dalli,0.1685
Spilogale putorius,Alces alces,0.16845
Taxidea taxus,Marmota monax,0.1679
Mephitis mephitis,Antilocapra americana,0.16785
Puma concolor,Gulo gulo,0.16775
Urocyon cinereoargenteus,Lontra canadensis,0.16775
Didelphis virginiana,Lasiurus borealis,0.16765
