from,to,score
Lynx rufus,Urocitellus parryii,0.2836
Mustela erminea,Microtus richardsoni,0.28305
Neurotrichus gibbsii,Lemmiscus curtatus,0.28145
Neurotrichus gibbsii,Microtus ochrogaster,0.28115
Neurotrichus gibbsii,Didelphis virginiana,0.28045
Spilogale putorius,Napaeozapus insignis,0.27955
Gulo gulo,Scapanus orarius,0.2793
Neurotrichus gibbsii,Microtus xanthognathus,0.2783
Spilogale putorius,Rangifer tarandus,0.27715
Didelphis virginiana,Neurotrichus gibbsii,0.27695
Mephitis mephitis,Aplodontia rufa,0.2762
Lynx rufus,Lontra canadensis,0.2758
Procyon lotor,Aplodontia rufa,0.27575
Neurotrichus gibbsii,Microtus chrotorrhinus,0.2754
Lynx rufus,Marmota caligata,0.27495
Mephitis mephitis,Odocoileus virginianus,0.27345
Mustela erminea,Microtus ochrogaster,0.27345
Lynx rufus,Neurotrichus gibbsii,0.2723
Didelphis virginiana,Tamiasciurus hudsonicus,0.26935
Procyon lotor,Lepus arcticus,0.2685
Didelphis virginiana,Geomys bursarius,0.2673
Vulpes velox,Mustela erminea,0.26695
Lynx rufus,Dicrostonyx nunatakensis,0.26605
Mustela erminea,Microtus chrotorrhinus,0.26605
Puma concolor,Odocoileus hemionus,0.2659
Mustela erminea,Microtus xanthognathus,0.26575
Mephitis mephitis,Lepus arcticus,0.2656
Mustela erminea,Lemmiscus curtatus,0.26525
Procyon lotor,Odocoileus virginianus,0.265
Didelphis virginiana,Perognathus fasciatus,0.2648
Didelphis virginiana,Tamiasciurus douglasii,0.2642
Ursus americanus,Scapanus townsendii,0.26395
Martes americana,Marmota broweri,0.2639
Lontra canadensis,Lepus americanus,0.26375
Didelphis virginiana,Dipodomys ordii,0.26265
Lynx canadensis,Odocoileus hemionus,0.2625
Didelphis virginiana,Sciurus niger,0.26245
Mustela nigripes,Neurotrichus gibbsii,0.2623
Didelphis virginiana,Thomomys talpoides,0.26195
Vulpes lagopus,Canis rufus,0.26135
Ursus maritimus,Neurotrichus gibbsii,0.2613
Urocyon cinereoargenteus,Mustela subpalmata,0.26125
Neurotrichus gibbsii,Phenacomys ungava,0.26035
Taxidea taxus,Marmota caligata,0.2601
Puma concolor,Mustela erminea,0.25985
Gulo gulo,Marmota broweri,0.2595
Neurotrichus gibbsii,Phenacomys intermedius,0.2589
Procyon lotor,Ochotona princeps,0.2573
Mustela subpalmata,Neurotrichus gibbsii,0.2568
Ursus arctos,Neurotrichus gibbsii,0.2568
Mustela nigripes,Aplodontia rufa,0.2561
Mustela erminea,Microtus pinetorum,0.2558
Didelphis virginiana,Perognathus parvus,0.2555
Mustela erminea,Sorex hoyi,0.2543
Procyon lotor,Ochotona collaris,0.25365
Spilogale putorius,Scapanus townsendii,0.2536
Lynx canadensis,Mustela erminea,0.25295
Lynx rufus,Marmota flaviventris,0.25295
Martes pennanti,Marmota broweri,0.2517
Puma concolor,Dipodomys ordii,0.2509
Mustela subpalmata,Marmota flaviventris,0.2503
Spilogale putorius,Lepus europaeus,0.2498
Didelphis virginiana,Tamias amoenus,0.2491
Spilogale putorius,Antilocapra americana,0.24825
Mustela subpalmata,Aplodontia rufa,0.24805
Mephitis mephitis,Ochotona princeps,0.24755
Didelphis virginiana,Erethizon dorsatum,0.2474
Puma concolor,Geomys bursarius,0.24675
Spilogale putorius,Ochotona princeps,0.24675
Spilogale putorius,Ochotona collaris,0.2464
Procyon lotor,Scapanus townsendii,0.24625
Mephitis mephitis,Ochotona collaris,0.24595
Lynx canadensis,Geomys bursarius,0.2456
Lynx rufus,Dicrostonyx richardsoni,0.2456
Mephitis mephitis,Scapanus townsendii,0.2453
Didelphis virginiana,Callospermophilus saturatus,0.24495
Spilogale putorius,Sylvilagus nuttallii,0.24475
Lynx canadensis,Dipodomys ordii,0.24465
Lynx rufus,Spilogale putorius,0.24415
Puma concolor,Perognathus parvus,0.24225
Puma concolor,Thomomys talpoides,0.24215
Lynx canadensis,Thomomys talpoides,0.24125
Neovison vison,Marmota broweri,0.2412
Lynx rufus,Poliocitellus franklinii,0.24115
Lynx rufus,Neovison vison,0.2403
Mustela erminea,Sorex vagrans,0.24025
Ursus maritimus,Sorex maritimensis,0.24
Didelphis virginiana,Condylura cristata,0.23995
Mustela frenata,Marmota broweri,0.23995
Puma concolor,Perognathus fasciatus,0.23995
Didelphis virginiana,Callospermophilus lateralis,0.2397
Lynx rufus,Dipodomys ordii,0.2394
Ursus americanus,Ictidomys tridecemlineatus,0.23905
Lynx canadensis,Perognathus parvus,0.2388
Ursus americanus,Mustela frenata,0.2388
Didelphis virginiana,Lepus americanus,0.2385
Mustela erminea,Sorex cinereus,0.23845
Lynx canadensis,Perognathus fasciatus,0.23795
Mephitis mephitis,Odocoileus hemionus,0.2378
Mustela erminea,Sorex dispar,0.23715
Vulpes vulpes,Canis rufus,0.2366
Puma concolor,Sorex maritimensis,0.23645
Mustela erminea,Sorex rohweri,0.23605
Lynx rufus,Geomys bursarius,0.2356
Ursus americanus,Rangifer tarandus,0.23515
Mustela erminea,Sorex monticolus,0.2344
Mustela erminea,Sorex preblei,0.23405
Procyon lotor,Odocoileus hemionus,0.23325
Mustela erminea,Sorex palustris,0.2328
Didelphis virginiana,Tamias townsendii,0.2319
Mustela erminea,Sorex ugyunak,0.2319
Lynx canadensis,Sorex maritimensis,0.23175
Spilogale putorius,Dama dama,0.23175
Mustela erminea,Sorex fumeus,0.2315
Spilogale putorius,Lepus townsendii,0.2307
Mustela nigripes,Condylura cristata,0.2305
Lynx rufus,Thomomys talpoides,0.2297
Didelphis virginiana,Sylvilagus nuttallii,0.2292
Gulo gulo,Marmota caligata,0.2282
Martes americana,Marmota caligata,0.2278
Lynx rufus,Cervus elaphus,0.22775
Lynx rufus,Perognathus fasciatus,0.2277
Lontra canadensis,Marmota broweri,0.2273
Lynx rufus,Perognathus parvus,0.22725
Spilogale putorius,Tamias striatus,0.2272
Mustela erminea,Sorex bendirii,0.22675
Ursus maritimus,Cryptotis parva,0.22515
Spilogale putorius,Tamias minimus,0.22495
Procyon lotor,Lepus europaeus,0.22405
Mustela frenata,Aplodontia rufa,0.2229
Erethizon dorsatum,Sorex maritimensis,0.22275
Ursus maritimus,Blarina brevicauda,0.2215
Ursus americanus,Ochotona princeps,0.22055
Didelphis virginiana,Parascalops breweri,0.2205
Neurotrichus gibbsii,Myodes gapperi,0.2181
Ursus arctos,Cryptotis parva,0.21765
Mephitis mephitis,Lepus europaeus,0.21715
Mustela subpalmata,Condylura cristata,0.21695
Procyon lotor,Sylvilagus nuttallii,0.21655
Neurotrichus gibbsii,Myodes rutilus,0.21615
Didelphis virginiana,Zapus princeps,0.2161
Martes pennanti,Marmota caligata,0.2161
Lynx rufus,Castor canadensis,0.21565
Neovison vison,Aplodontia rufa,0.21435
Mephitis mephitis,Sylvilagus nuttallii,0.2143
Martes americana,Aplodontia rufa,0.21415
Geomys bursarius,Sorex maritimensis,0.2136
Urocyon cinereoargenteus,Vulpes vulpes,0.21335
Didelphis virginiana,Zapus trinotatus,0.21245
Vulpes lagopus,Antilocapra americana,0.2123
Ursus arctos,Blarina brevicauda,0.21205
Martes pennanti,Aplodontia rufa,0.2119
Mustela nigripes,Tamiasciurus hudsonicus,0.21175
Lynx rufus,Dama mesopotamica,0.2117
Vulpes lagopus,Bison bison,0.2112
Mustela nigripes,Callospermophilus saturatus,0.211
Mustela erminea,Phenacomys ungava,0.2108
Ursus americanus,Antilocapra americana,0.21075
Perognathus fasciatus,Sorex maritimensis,0.21065
Ursus americanus,Ochotona collaris,0.21005
Didelphis virginiana,Scapanus orarius,0.21
Didelphis virginiana,Urocitellus columbianus,0.2096
Spilogale putorius,Sylvilagus floridanus,0.2087
Gulo gulo,Aplodontia rufa,0.2086
Spilogale putorius,Sylvilagus transitionalis,0.20855
Taxidea taxus,Antrozous pallidus,0.20815
Puma concolor,Mephitis mephitis,0.20755
Dipodomys ordii,Sorex maritimensis,0.2075
Didelphis virginiana,Sylvilagus floridanus,0.20745
Puma concolor,Erethizon dorsatum,0.20725
Lynx canadensis,Erethizon dorsatum,0.20605
Mustela erminea,Phenacomys intermedius,0.2059
Didelphis virginiana,Urocitellus richardsonii,0.20585
Vulpes velox,Ursus americanus,0.20555
Spilogale putorius,Cervus elaphus,0.20545
Mustela nigripes,Callospermophilus lateralis,0.20505
Lynx canadensis,Mephitis mephitis,0.20485
Puma concolor,Procyon lotor,0.2048
Lynx canadensis,Procyon lotor,0.20465
Didelphis virginiana,Lepus arcticus,0.20275
Ursus maritimus,Sorex vagrans,0.20275
Didelphis virginiana,Urocitellus parryii,0.20225
Perognathus parvus,Sorex maritimensis,0.20205
Procyon lotor,Napaeozapus insignis,0.2014
Ursus americanus,Poliocitellus franklinii,0.20135
Neovison vison,Marmota caligata,0.2013
Ursus maritimus,Sorex rohweri,0.2009
Lynx rufus,Erethizon dorsatum,0.20085
Lynx rufus,Dicrostonyx hudsonius,0.20025
Ursus maritimus,Sorex monticolus,0.1998
Ursus maritimus,Sorex dispar,0.19955
Didelphis virginiana,Odocoileus virginianus,0.1993
Didelphis virginiana,Sylvilagus transitionalis,0.19885
Ursus maritimus,Sorex fumeus,0.19885
Didelphis virginiana,Ochotona collaris,0.19875
Didelphis virginiana,Ochotona princeps,0.19865
Mustela frenata,Marmota caligata,0.19825
Ursus maritimus,Sorex cinereus,0.19765
Thomomys talpoides,Sorex maritimensis,0.1974
Didelphis virginiana,Lepus europaeus,0.1966
Mephitis mephitis,Napaeozapus insignis,0.19565
Taxidea taxus,Corynorhinus townsendii,0.19495
Spilogale putorius,Dama mesopotamica,0.1949
Erethizon dorsatum,Didelphis virginiana,0.1948
Mephitis mephitis,Rangifer tarandus,0.19405
Ursus americanus,Dama dama,0.19255
Ursus americanus,Glaucomys volans,0.1924
Didelphis virginiana,Scapanus townsendii,0.19205
Ursus arctos,Sorex vagrans,0.19185
Didelphis virginiana,Odocoileus hemionus,0.19155
Mephitis mephitis,Lepus townsendii,0.19155
Procyon lotor,Lepus townsendii,0.1915
Taxidea taxus,Lasiurus borealis,0.19145
Procyon lotor,Rangifer tarandus,0.1914
Ursus americanus,Glaucomys sabrinus,0.19125
Mephitis mephitis,Tamias striatus,0.19095
Ursus maritimus,Sorex preblei,0.19095
Ursus arctos,Sorex dispar,0.1908
Spilogale putorius,Scalopus aquaticus,0.1902
Mustela nigripes,Tamiasciurus douglasii,0.18955
Lontra canadensis,Tamiasciurus hudsonicus,0.1894
Didelphis virginiana,Marmota broweri,0.1893
Ursus arctos,Sorex fumeus,0.1892
Ursus maritimus,Sorex palustris,0.1892
Puma concolor,Rangifer tarandus,0.1886
Geomys bursarius,Didelphis virginiana,0.18835
Ursus arctos,Sorex rohweri,0.1883
Ursus arctos,Sorex monticolus,0.18795
Perognathus fasciatus,Didelphis virginiana,0.1878
Ursus arctos,Sorex cinereus,0.18775
Lynx canadensis,Martes americana,0.18735
Mustela nigripes,Sciurus niger,0.1872
Lontra canadensis,Marmota caligata,0.18655
Neurotrichus gibbsii,Neurotrichus gibbsii,0.1859
Puma concolor,Martes americana,0.1856
Dipodomys ordii,Didelphis virginiana,0.1853
Vulpes velox,Rangifer tarandus,0.1849
Procyon lotor,Tamias minimus,0.18455
Procyon lotor,Tamias striatus,0.1842
Mephitis mephitis,Tamias minimus,0.18395
Lynx canadensis,Rangifer tarandus,0.1839
Ursus maritimus,Sorex ugyunak,0.1838
Didelphis virginiana,Marmota caligata,0.18335
Mustela subpalmata,Callospermophilus saturatus,0.18315
Didelphis virginiana,Antilocapra americana,0.183
Didelphis virginiana,Rangifer tarandus,0.183
Didelphis virginiana,Dama dama,0.1825
Didelphis virginiana,Scalopus aquaticus,0.18245
Lynx canadensis,Spilogale putorius,0.18225
Puma concolor,Mustela nivalis,0.18175
Ursus arctos,Sorex preblei,0.1817
Puma concolor,Spilogale putorius,0.1816
Lontra canadensis,Callospermophilus saturatus,0.18155
Thomomys talpoides,Didelphis virginiana,0.1813
Lontra canadensis,Aplodontia rufa,0.18125
Procyon lotor,Sylvilagus floridanus,0.18065
Procyon lotor,Scalopus aquaticus,0.1806
Puma concolor,Ovis dalli,0.18035
Lynx rufus,Marmota vancouverensis,0.1799
Ursus americanus,Tamias striatus,0.1796
Perognathus parvus,Didelphis virginiana,0.17955
Urocyon cinereoargenteus,Alces alces,0.17955
Procyon lotor,Sylvilagus transitionalis,0.17935
Ursus maritimus,Sorex bendirii,0.17915
Mustela erminea,Ondatra zibethicus,0.17875
Ursus americanus,Scalopus aquaticus,0.17865
Ursus arctos,Sorex maritimensis,0.17865
Didelphis virginiana,Lepus townsendii,0.17845
Mustela subpalmata,Callospermophilus lateralis,0.178
Taxidea taxus,Pipistrellus subflavus,0.178
Ursus americanus,Tamias minimus,0.17745
Didelphis virginiana,Marmota monax,0.17725
Urocyon cinereoargenteus,Ursus americanus,0.1772
Mustela erminea,Cryptotis parva,0.17705
Mephitis mephitis,Scalopus aquaticus,0.17665
Erethizon dorsatum,Sorex arcticus,0.1764
Ursus arctos,Sorex palustris,0.17635
Didelphis virginiana,Aplodontia rufa,0.17625
Mustela erminea,Blarina brevicauda,0.17615
Ursus americanus,Cynomys ludovicianus,0.17605
Taxidea taxus,Lasiurus cinereus,0.1756
Mephitis mephitis,Sylvilagus floridanus,0.17525
Taxidea taxus,Ochotona princeps,0.17495
Ursus americanus,Martes pennanti,0.1748
Didelphis virginiana,Dama mesopotamica,0.1745
Didelphis virginiana,Marmota vancouverensis,0.1745
Lontra canadensis,Callospermophilus lateralis,0.1745
Mephitis mephitis,Sylvilagus transitionalis,0.17445
Lynx canadensis,Ovis dalli,0.17435
Mustela frenata,Scapanus townsendii,0.1741
Lynx canadensis,Mustela nivalis,0.1739
Didelphis virginiana,Marmota flaviventris,0.1737
Puma concolor,Antilocapra americana,0.1735
Ursus arctos,Sorex ugyunak,0.1734
Didelphis virginiana,Cervus elaphus,0.17315
Didelphis virginiana,Mustela nigripes,0.17315
Vulpes velox,Alces alces,0.17235
Lynx canadensis,Antilocapra americana,0.17205
Spilogale putorius,Glaucomys volans,0.17175
Puma concolor,Dama dama,0.1707
Didelphis virginiana,Mustela frenata,0.17055
Erethizon dorsatum,Microtus townsendii,0.1703
Mustela subpalmata,Tamiasciurus hudsonicus,0.17
Martes americana,Marmota vancouverensis,0.1696
Ursus arctos,Sorex bendirii,0.1693
Didelphis virginiana,Ictidomys tridecemlineatus,0.1686
Didelphis virginiana,Ovis dalli,0.1685
Spilogale putorius,Alces alces,0.16845
Taxidea taxus,Marmota monax,0.1679
Mephitis mephitis,Antilocapra americana,0.16785
Puma concolor,Gulo gulo,0.16775
Urocyon cinereoargenteus,Lontra canadensis,0.16775
Didelphis virginiana,Lasiurus borealis,0.16765
Ursus americanus,Neovison vison,0.1674
Geomys bursarius,Sorex arcticus,0.1671
Lynx canadensis,Gulo gulo,0.16665
Cryptotis parva,Sorex maritimensis,0.1663
Perognathus fasciatus,Sorex arcticus,0.16615
Lynx rufus,Taxidea taxus,0.16595
Didelphis virginiana,Antrozous pallidus,0.1659
Spilogale putorius,Glaucomys sabrinus,0.16545
Didelphis virginiana,Gulo gulo,0.16535
Vulpes velox,Antilocapra americana,0.16485
Didelphis virginiana,Corynorhinus townsendii,0.1648
Didelphis virginiana,Martes americana,0.1648
Didelphis virginiana,Martes pennanti,0.16475
Lynx canadensis,Dama dama,0.16465
Spilogale putorius,Ovis dalli,0.16375
Didelphis virginiana,Neovison vison,0.16335
Taxidea taxus,Ochotona collaris,0.16315
Didelphis virginiana,Glaucomys volans,0.16305
Puma concolor,Ictidomys tridecemlineatus,0.1629
Didelphis virginiana,Glaucomys sabrinus,0.16285
Martes americana,Marmota monax,0.1628
Didelphis virginiana,Mustela erminea,0.16275
Procyon lotor,Antilocapra americana,0.1625
Neurotrichus gibbsii,Microtus pennsylvanicus,0.16245
Lynx canadensis,Ictidomys tridecemlineatus,0.1622
Didelphis virginiana,Pipistrellus subflavus,0.1616
Dipodomys ordii,Sorex arcticus,0.1615
Lontra canadensis,Zapus princeps,0.16125
Spilogale putorius,Ictidomys tridecemlineatus,0.16125
Didelphis virginiana,Mephitis mephitis,0.1611
Didelphis virginiana,Spilogale putorius,0.16105
Lontra canadensis,Sciurus niger,0.16005
Didelphis virginiana,Mustela nivalis,0.16
Didelphis virginiana,Alces alces,0.15975
Didelphis virginiana,Procyon lotor,0.1594
Perognathus fasciatus,Microtus townsendii,0.15905
Didelphis virginiana,Lasiurus cinereus,0.15895
Didelphis virginiana,Mustela subpalmata,0.1586
Didelphis virginiana,Poliocitellus franklinii,0.15855
Neurotrichus gibbsii,Microtus montanus,0.1582
Vulpes vulpes,Ovibos moschatus,0.158
Blarina brevicauda,Sorex maritimensis,0.1574
Dipodomys ordii,Microtus townsendii,0.15705
Urocyon cinereoargenteus,Canis lupus,0.15685
Mustela erminea,Didelphis virginiana,0.15645
Lontra canadensis,Tamiasciurus douglasii,0.15495
Mustela nigripes,Parascalops breweri,0.15495
Geomys bursarius,Microtus townsendii,0.15485
Didelphis virginiana,Napaeozapus insignis,0.15385
Lynx rufus,Lepus europaeus,0.1537
Urocyon cinereoargenteus,Canis rufus,0.1537
Mephitis mephitis,Glaucomys volans,0.1536
Gulo gulo,Marmota vancouverensis,0.15355
Perognathus parvus,Sorex arcticus,0.15355
Ursus americanus,Martes americana,0.1535
Didelphis virginiana,Ovibos moschatus,0.15315
Thomomys talpoides,Sorex arcticus,0.15255
Procyon lotor,Glaucomys sabrinus,0.15215
Didelphis virginiana,Cynomys ludovicianus,0.15175
Erethizon dorsatum,Sorex trowbridgii,0.15175
Gulo gulo,Marmota monax,0.15165
Martes pennanti,Marmota monax,0.1514
Mephitis mephitis,Glaucomys sabrinus,0.15105
Didelphis virginiana,Oreamnos americanus,0.15025
Taxidea taxus,Euderma maculatum,0.1502
Canis latrans,Antrozous pallidus,0.15
Lontra canadensis,Ochotona princeps,0.14985
Martes americana,Callospermophilus saturatus,0.14965
Procyon lotor,Glaucomys volans,0.1486
Mustela frenata,Glaucomys volans,0.1485
Mustela frenata,Glaucomys sabrinus,0.1476
Taxidea taxus,Tamias striatus,0.1476
Didelphis virginiana,Bison bison,0.1475
Lynx rufus,Cynomys ludovicianus,0.1475
Ursus maritimus,Zapus hudsonius,0.1475
Mephitis mephitis,Dama dama,0.14735
Didelphis virginiana,Myotis melanorhinus,0.1472
Didelphis virginiana,Ovis canadensis,0.14705
Urocyon cinereoargenteus,Antilocapra americana,0.14705
Thomomys talpoides,Microtus townsendii,0.1467
Didelphis virginiana,Euderma maculatum,0.14665
Didelphis virginiana,Myotis californicus,0.1466
Perognathus parvus,Microtus townsendii,0.1466
Lontra canadensis,Scapanus townsendii,0.1465
Ursus maritimus,Sorex arcticus,0.1464
Canis lupus,Antrozous pallidus,0.14625
Geomys bursarius,Sorex trowbridgii,0.146
Canis rufus,Antrozous pallidus,0.14565
Martes americana,Callospermophilus lateralis,0.14535
Didelphis virginiana,Urocyon cinereoargenteus,0.1448
Perognathus fasciatus,Sorex trowbridgii,0.1447
Didelphis virginiana,Myotis evotis,0.14455
Lynx rufus,Mustela frenata,0.1443
Dipodomys ordii,Sorex trowbridgii,0.14355
Neovison vison,Marmota monax,0.14355
Spilogale putorius,Poliocitellus franklinii,0.14345
Vulpes velox,Taxidea taxus,0.1434
Puma concolor,Lepus europaeus,0.14315
Didelphis virginiana,Myotis leibii,0.14305
Vulpes velox,Canis lupus,0.14305
Ursus americanus,Gulo gulo,0.1428
Didelphis virginiana,Myotis keenii,0.14275
Procyon lotor,Dama dama,0.14265
Mustela frenata,Marmota monax,0.1423
Erethizon dorsatum,Sorex merriami,0.142
Puma concolor,Dicrostonyx hudsonius,0.1419
Didelphis virginiana,Myotis lucifugus,0.1418
Gulo gulo,Callospermophilus saturatus,0.1417
Lynx canadensis,Lepus europaeus,0.1417
Didelphis virginiana,Myotis septentrionalis,0.1411
Lontra canadensis,Ochotona collaris,0.141
Taxidea taxus,Myotis melanorhinus,0.14095
Neurotrichus gibbsii,Dipodomys ordii,0.14035
Spilogale putorius,Ovibos moschatus,0.1403
Neurotrichus gibbsii,Perognathus fasciatus,0.14005
Didelphis virginiana,Vulpes lagopus,0.13875
Didelphis virginiana,Myotis thysanodes,0.13825
Martes pennanti,Callospermophilus saturatus,0.13755
Neurotrichus gibbsii,Geomys bursarius,0.13755
Gulo gulo,Callospermophilus lateralis,0.1372
Neurotrichus gibbsii,Dicrostonyx hudsonius,0.13705
Thomomys talpoides,Sorex trowbridgii,0.13655
Mustela subpalmata,Sciurus niger,0.1357
Didelphis virginiana,Myotis volans,0.1356
Lynx canadensis,Martes pennanti,0.13545
Neurotrichus gibbsii,Thomomys talpoides,0.135
Vulpes velox,Canis rufus,0.1349
Vulpes lagopus,Canis latrans,0.13485
Lynx canadensis,Dicrostonyx hudsonius,0.1343
Neovison vison,Scapanus townsendii,0.13415
Taxidea taxus,Myotis evotis,0.13405
Perognathus parvus,Sorex trowbridgii,0.13375
Geomys bursarius,Sorex merriami,0.13325
Martes americana,Zapus princeps,0.1332
Puma concolor,Martes pennanti,0.13315
Perognathus fasciatus,Sorex merriami,0.13295
Taxidea taxus,Myotis californicus,0.13275
Peromyscus leucopus,Sorex maritimensis,0.13265
Urocyon cinereoargenteus,Rangifer tarandus,0.13235
Onychomys leucogaster,Sorex maritimensis,0.13205
Peromyscus keeni,Didelphis virginiana,0.13195
Taxidea taxus,Tamias minimus,0.13175
Peromyscus leucopus,Didelphis virginiana,0.1311
Vulpes vulpes,Ovis canadensis,0.13075
Ursus americanus,Cervus elaphus,0.1306
Martes pennanti,Marmota vancouverensis,0.13055
Martes pennanti,Callospermophilus lateralis,0.1303
Spilogale putorius,Ovis canadensis,0.1303
Urocyon cinereoargenteus,Antrozous pallidus,0.13005
Didelphis virginiana,Myotis ciliolabrum,0.13
Spilogale putorius,Bison bison,0.12995
Neovison vison,Glaucomys volans,0.12945
Ursus americanus,Alces alces,0.1294
Dipodomys ordii,Sorex merriami,0.12935
Martes americana,Tamiasciurus hudsonicus,0.12935
Spilogale putorius,Oreamnos americanus,0.1293
Peromyscus keeni,Sorex maritimensis,0.12915
Cryptotis parva,Didelphis virginiana,0.1291
Lynx rufus,Oreamnos americanus,0.1286
Urocyon cinereoargenteus,Bison bison,0.1282
Erethizon dorsatum,Sorex haydeni,0.128
Taxidea taxus,Marmota vancouverensis,0.12785
Neovison vison,Glaucomys sabrinus,0.12765
Canis lupus,Corynorhinus townsendii,0.1275
Martes americana,Marmota flaviventris,0.1275
Canis latrans,Corynorhinus townsendii,0.12735
Didelphis virginiana,Myotis yumanensis,0.1271
Ursus maritimus,Glaucomys volans,0.1269
Spilogale putorius,Cynomys ludovicianus,0.1268
Neurotrichus gibbsii,Perognathus parvus,0.1267
Neurotrichus gibbsii,Microtus oregoni,0.1266
Spilogale putorius,Mustela frenata,0.12655
Ursus maritimus,Glaucomys sabrinus,0.12655
Puma concolor,Dicrostonyx nunatakensis,0.126
Didelphis virginiana,Lasiurus blossevillii,0.12595
Taxidea taxus,Myotis leibii,0.12585
Mustela subpalmata,Tamiasciurus douglasii,0.1258
Vulpes velox,Dama dama,0.1258
Blarina brevicauda,Didelphis virginiana,0.12555
Didelphis virginiana,Tamias minimus,0.1254
Taxidea taxus,Myotis septentrionalis,0.1254
Martes pennanti,Scapanus townsendii,0.125
Neovison vison,Callospermophilus saturatus,0.1249
Mustela erminea,Microtus pennsylvanicus,0.12475
Vulpes velox,Bison bison,0.12475
Canis rufus,Corynorhinus townsendii,0.1246
Canis latrans,Ursus maritimus,0.12445
Didelphis virginiana,Tamias striatus,0.1241
Martes pennanti,Glaucomys volans,0.12395
Lontra canadensis,Marmota monax,0.12385
Didelphis virginiana,Zapus hudsonius,0.12355
Canis lupus,Lasiurus borealis,0.12345
Onychomys leucogaster,Didelphis virginiana,0.12335
Martes pennanti,Glaucomys sabrinus,0.12305
Neotoma cinerea,Sorex maritimensis,0.12305
Canis rufus,Lasiurus borealis,0.123
Canis latrans,Lasiurus borealis,0.12295
Thomomys talpoides,Sorex merriami,0.1228
Didelphis virginiana,Eptesicus fuscus,0.12235
Reithrodontomys megalotis,Didelphis virginiana,0.1222
Perognathus parvus,Sorex merriami,0.1219
Ursus arctos,Glaucomys sabrinus,0.12165
Mustela frenata,Tamias striatus,0.1216
Mustela nigripes,Scapanus orarius,0.12155
Lynx rufus,Ovibos moschatus,0.12145
Mustela frenata,Callospermophilus saturatus,0.1212
Canis rufus,Ursus maritimus,0.12075
Lynx canadensis,Dicrostonyx nunatakensis,0.1207
Neovison vison,Callospermophilus lateralis,0.1205
Geomys bursarius,Sorex haydeni,0.1204
Taxidea taxus,Myotis keenii,0.12025
Mephitis mephitis,Cervus elaphus,0.12015
Reithrodontomys megalotis,Sorex maritimensis,0.12005
Neurotrichus gibbsii,Castor canadensis,0.1199
Mustela erminea,Peromyscus leucopus,0.1195
Mustela nigripes,Glaucomys volans,0.11915
Mustela nigripes,Tamias striatus,0.1191
Gulo gulo,Marmota flaviventris,0.11895
Gulo gulo,Tamiasciurus hudsonicus,0.11895
Mustela erminea,Microtus montanus,0.11885
Mustela frenata,Callospermophilus lateralis,0.1187
Didelphis virginiana,Vulpes velox,0.1186
Neotoma cinerea,Didelphis virginiana,0.1185
Mustela nivalis,Sorex maritimensis,0.1184
Mustela nigripes,Glaucomys sabrinus,0.11835
Erethizon dorsatum,Sorex hoyi,0.1183
Cryptotis parva,Sorex arcticus,0.11815
Taxidea taxus,Marmota flaviventris,0.1181
Gulo gulo,Zapus princeps,0.11785
Martes americana,Glaucomys sabrinus,0.11755
Geomys bursarius,Sorex hoyi,0.11735
Urocyon cinereoargenteus,Dama dama,0.11735
Ursus arctos,Glaucomys volans,0.1173
Perognathus fasciatus,Sorex haydeni,0.11715
Puma concolor,Dicrostonyx richardsoni,0.1171
Ursus maritimus,Sorex haydeni,0.11705
Erethizon dorsatum,Sorex cinereus,0.11695
Ursus americanus,Dama mesopotamica,0.1168
Erethizon dorsatum,Sorex vagrans,0.1167
Peromyscus maniculatus,Sorex maritimensis,0.11655
Puma concolor,Urocyon cinereoargenteus,0.11655
Ursus maritimus,Spilogale putorius,0.11655
Mustela nigripes,Napaeozapus insignis,0.11645
Mustela erminea,Peromyscus keeni,0.1162
Dipodomys ordii,Sorex haydeni,0.11605
Erethizon dorsatum,Sorex monticolus,0.116
Erethizon dorsatum,Sorex preblei,0.11595
Erethizon dorsatum,Sorex dispar,0.1155
Erethizon dorsatum,Sorex fumeus,0.11505
Erethizon dorsatum,Sorex palustris,0.11505
Erethizon dorsatum,Sorex rohweri,0.11485
Martes americana,Glaucomys volans,0.11445
Lontra canadensis,Marmota vancouverensis,0.11435
Mustela subpalmata,Parascalops breweri,0.1143
Procyon lotor,Cervus elaphus,0.1139
Perognathus fasciatus,Sorex hoyi,0.11375
Erethizon dorsatum,Sorex ugyunak,0.11325
Gulo gulo,Glaucomys volans,0.1132
Canis latrans,Pipistrellus subflavus,0.113
Lynx canadensis,Urocyon cinereoargenteus,0.1129
Martes americana,Scapanus townsendii,0.11285
Erethizon dorsatum,Sorex bendirii,0.11265
Peromyscus maniculatus,Didelphis virginiana,0.1123
Canis rufus,Pipistrellus subflavus,0.11175
Canis lupus,Pipistrellus subflavus,0.1116
Mustela frenata,Tamias minimus,0.1116
Martes pennanti,Marmota flaviventris,0.1115
Canis latrans,Lasiurus cinereus,0.11145
Erethizon dorsatum,Microtus oeconomus,0.1114
Geomys bursarius,Sorex fumeus,0.1113
Urocyon cinereoargenteus,Corynorhinus townsendii,0.1113
Geomys bursarius,Sorex vagrans,0.1112
Ursus arctos,Spilogale putorius,0.1112
Gulo gulo,Glaucomys sabrinus,0.11115
